movie_id,title,tags
16651,The Other Side of Heaven,john h groberg middle class kid idaho falls crosses pacific become mormon missionary remote exotic tongan island kingdom 1950s leaves behind loving family true love life jean letters musings across miles john shares humbling sometimes hilarious adventures girl back home letters buoy spirits difficult times john must struggle overcome language barriers physical hardship deeprooted suspicion earn trust love tongan people come serve throughout adventurefilled three years islands discovers friends wisdom unlikely places john h grobergs tongan odyssey change life forever action adventure drama family christophergorham annehathaway joefolau mitchdavis basedonnovel biography
4251,Veer-Zaara,story love veer pratap singh indian zaara hayaat khan pakistania love great knows boundaries drama romance shahrukhkhan preityzinta ranimukerji yashchopra loveofoneslife pilot classsociety pakistan india kashmirconflict
12400,Redbelt,room principle los angeles mike terry teaches jujitsu barely makes ends meet brazilian wife whose family promotes fights wants see mike ring making money competition degrading woman sideswipes mikes car odd sequence events shoots studios window later evening mike rescues action movie star fistfight bar return actor befriends mike gives gift offers work newest film introduces mikes wife women initiate business dealings things go sour mikes debts mount going ring may option drama chiwetelejiofor timallen alicebraga davidmamet filmmaking filmproducer videosurveillance sport interracialmarriage autoaccident instructor jujitsu moviestar nightstick husband liferelationship setup windowsmashing
39053,Cyrus,johns social life standstill exwife get remarried luck divorce finally meets woman dreams discover another man life son long two locked battle wits woman loveand appears one man left standing comedy drama romance johncreilly jonahhill marisatomei jayduplass markduplass mumblecore
104896,A Dog Of Flanders,poor happy young nello grandfather live alone delivering milk livelihood outskirts antwerp city flanders flemish dutchspeaking part modernday belgium discover beaten dog bouvier large sturdy dog native flanders adopt nurse back health naming patrasche middle name nellos mother mary died nello young nellos mother talented artist like mother delights drawing friend aloise model greatest fan supporter drama family jackwarden jeremyjameskissner jessejames kevinbrodie
14112,Auto Focus,successful tv star 1960s former hogans heroes actor bob crane projects wholesome familyman image front masks persona sex addict records photographs many encounters women often help seedy friend john henry carpenter biographical drama reveals cranes double life takes toll family ultimately contributes death drama crime gregkinnear willemdafoe ritawilson paulschrader malenudity adultery basedonnovel infidelity tvshow blowjob video biography sexaddiction basedontruestory independentfilm sexaddict
12271,Factory Girl,mid1960s wealthy debutant edie sedgwick meets artist andy warhol joins warhols famous factory becomes muse although seems edie cannot love craves andy affair charismatic musician pushes seek independence artist milieu drama siennamiller guypearce haydenchristensen georgehickenlooper newyork alcohol sex infidelity nudity artist gallery interview studio biography addiction party love independentfilm singer art drug gayman socialite scene film warhol
71859,We Need to Talk About Kevin,mother teenage sociopath went highschool killing spree recalls sons deranged behavior childhood deals grief drama thriller johncreilly tildaswinton ezramiller lynneramsay suburb violence killingspree prisonvisit guineapig brokenarm pottytraining womandirector
226354,The Christmas Candle,deep heart english countryside lies enchanting village gladbury legend every 25 years angel visits village candlemaker touches single candle whoever lights candle receives miracle christmas eve 1890 dawn electric age centuries old legend may come end drama family hansmatheson samanthabarks lesleymanville johnstephenson angel miracle village christian candle christmas
48620,The Mighty Macs,early 70s cathy rush becomes head basketball coach tiny allgirls catholic college though team gym uniforms school danger sold coach rush looks steer girls first national championship action drama carlagugino ellenburstyn marleyshelton timchambers sport catholic mothersuperior catholicschool conventschool
33676,Losin' It,set 1965 four los angeles school friends woody dave spider wendell go series misadventures head tijuana mexico night cruisin causing trouble lose virginity comedy tomcruise jackieearlehaley johnstockwell curtishanson malenudity femalenudity mexico prostitute nudity highschool lockerroom independentfilm teensexcomedy teenager canuxploitation virginity
37080,Mother and Child,lives three women commonality adoption karen physical therapist regrets teenager gave daughter adoption elizabeth adopted child successful lawyer personal life lacks warmth lucy husband failed conceive hope adopt baby make family complete drama romance naomiwatts samuelljackson annettebening rodrigogarca adoptivemother nymphomaniac motherdaughterrelationship
25388,March or Die,french foreign legion early 20s tasked protect group archaeologists middle east scenes depicting hardship daytoday foreign legion life ragtag collection people join local arabs take offence archaeologists declare jihad large battle takes place inevitable last stand action adventure drama war genehackman terencehill catherinedeneuve dickrichards gypsy middleeast foreignlegion wilderness archaeologist
11687,The Visitors,outrageous timetravel comedy follows misadventures wacky medieval knight jean reno faithful servant accidentally transported contemporary times senile sorcerermayhem rules 12thcentury visitors try adapting wildly confusing modern world avoid stuck good however soon begin allout cosmic assault former castle luxury hotel quest return past fantasy comedy sciencefiction jeanreno valrielemercier christianclavier jeanmariepoir servant timetravel clumsyfellow middleages nobility
39210,Somewhere,hardliving hollywood actor reexamines life 11yearold daughter surprises visit comedy drama stephendorff chrispontius erinwasson sofiacoppola milan independentfilm luxuryhotel manintowel womandirector
30128,I Hope They Serve Beer in Hell,tucker decides take impromptu trip celebrate friends bachelor party drags friend lie fiance gets trouble abandons order pursue hilarious carnal interest tucker disinvited wedding order get back tucker find way balance narcissism demands friendship comedy drama mattczuchry jessebradford marikadominczyk bobgosse femalenudity basedonnovel stripper flop darkcomedy aftercreditsstinger
